session_id,experiment_id,scenario_id,trial_id,event_id,condition_id,candidate_count,accepted_candidates,coverage,threshold,selective_risk_mm
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,76,0.49673202614379086,0.936924934387207,8.864698555519333
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,77,0.5032679738562091,0.9367824196815491,8.809628658562202
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,78,0.5098039215686274,0.9367191195487976,8.810758693388712
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,79,0.5163398692810458,0.9359713792800903,8.745825436563393
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,80,0.5228758169934641,0.9357161521911621,8.89406938489238
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,81,0.5294117647058824,0.9348464608192444,8.903346967008591
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,82,0.5359477124183006,0.9348214268684387,8.820924366836042
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,83,0.5424836601307189,0.9346351027488708,8.849824071203955
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,84,0.5490196078431373,0.9345401525497437,8.820711342540331
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,85,0.5555555555555556,0.934488832950592,8.81933480710131
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,86,0.5620915032679739,0.9341635704040527,8.808197893454741
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,87,0.5686274509803921,0.9341475367546082,8.767540806871546
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,88,0.5751633986928104,0.9337407350540161,8.707503123714146
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,89,0.5816993464052288,0.9335556626319885,8.672085371347816
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,90,0.5882352941176471,0.9334022998809814,8.620536283762057
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,91,0.5947712418300654,0.9333765506744385,8.570652117307452
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,92,0.6013071895424836,0.9330467581748962,8.593154409232415
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,93,0.6078431372549019,0.9330331683158875,8.541982548787399
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,94,0.6143790849673203,0.9330331087112427,8.49349151560411
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,95,0.6209150326797386,0.9330319166183472,8.519366708951676
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,96,0.6274509803921569,0.9328358769416809,8.473300458843397
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,97,0.6339869281045751,0.9325146675109863,8.490579809193159
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,98,0.6405228758169934,0.9324392080307007,8.549042665540428
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,99,0.6470588235294118,0.9323168992996216,8.513958365303989
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,100,0.6535947712418301,0.9321247339248657,8.474956690389451
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,101,0.6601307189542484,0.9318313002586365,8.470755306840019
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,102,0.6666666666666666,0.931219756603241,8.497535990070809
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,103,0.673202614379085,0.9311869740486145,8.493519138344569
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,104,0.6797385620915033,0.9310356378555298,8.502109623934542
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,105,0.6862745098039216,0.9308599829673767,8.450410920821145
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,106,0.6928104575163399,0.9308538436889648,8.436723095059975
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,107,0.6993464052287581,0.9308273792266846,8.399586495893809
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,108,0.7058823529411765,0.9306249618530273,8.342028612369369
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,109,0.7124183006535948,0.9305714964866638,8.35567422365491
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,110,0.7189542483660131,0.9305201768875122,8.44884344288274
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,111,0.7254901960784313,0.930307924747467,8.494617126211352
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,112,0.7320261437908496,0.9300692677497864,8.478220319325212
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,113,0.738562091503268,0.9300562739372253,8.480891884118309
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,114,0.7450980392156863,0.9297996163368225,8.501262479917546
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,115,0.7516339869281046,0.928974449634552,8.47973905854832
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,116,0.7581699346405228,0.9286928772926331,8.450300621326646
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,117,0.7647058823529411,0.9285567402839661,8.439983646382913
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,118,0.7712418300653595,0.928335428237915,8.40872006582005
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,119,0.7777777777777778,0.9281709790229797,8.384011240177106
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,120,0.7843137254901961,0.9270115494728088,8.348552286260368
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,121,0.7908496732026143,0.9258579611778259,8.36154051377356
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,122,0.7973856209150327,0.925788938999176,8.330656100270678
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,123,0.803921568627451,0.9255256652832031,8.313008564197334
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,124,0.8104575163398693,0.9254854917526245,8.278893789469192
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,125,0.8169934640522876,0.9253692030906677,8.253496123649361
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,126,0.8235294117647058,0.9243782162666321,8.269312927365915
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,127,0.8300653594771242,0.9242870807647705,8.249934224985347
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,128,0.8366013071895425,0.9240342378616333,8.28033557776734
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,129,0.8431372549019608,0.9238338470458984,8.29556853252232
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,130,0.8496732026143791,0.92280513048172,8.325800994014928
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,131,0.8562091503267973,0.9223295450210571,8.357503646406782
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,132,0.8627450980392157,0.9214785695075989,8.34162076909528
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,133,0.869281045751634,0.9208971261978149,8.301939991574857
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,134,0.8758169934640523,0.9207565784454346,8.274108864653869
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,135,0.8823529411764706,0.918857991695404,8.225696343152931
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,136,0.8888888888888888,0.9179274439811707,8.282065720431934
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,137,0.8954248366013072,0.9178930521011353,8.274824117174166
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,138,0.9019607843137255,0.9176799058914185,8.40023690981535
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,139,0.9084967320261438,0.9171463251113892,8.418059357644625
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,140,0.9150326797385621,0.9169636368751526,8.383883850131605
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,141,0.9215686274509803,0.9168890714645386,8.410952359859056
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,142,0.9281045751633987,0.9127023220062256,8.409883979336055
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,143,0.934640522875817,0.9115626215934753,8.362851450058528
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,144,0.9411764705882353,0.9113146066665649,8.339903647560877
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,145,0.9477124183006536,0.9108433127403259,8.364496086350275
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,146,0.954248366013072,0.9085216522216797,8.39304353361517
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,147,0.9607843137254902,0.8981552124023438,8.422203735471319
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,148,0.9673202614379085,0.891764760017395,8.418253816579677
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,149,0.9738562091503268,0.886609673500061,8.408573749483015
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,150,0.9803921568627451,0.8839843273162842,8.391088448507986
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,151,0.9869281045751634,0.8816035985946655,8.368000478264824
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,152,0.9934640522875817,0.8806205987930298,8.392172996571782
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,153,153,1.0,0.8764787912368774,8.392497411002882
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,1,0.005291005291005291,0.9676473736763,8.967281857217682
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,2,0.010582010582010581,0.9659866094589233,8.981039667007327
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,3,0.015873015873015872,0.9658847451210022,8.767397596743425
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,4,0.021164021164021163,0.9637291431427002,9.288097796254057
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,5,0.026455026455026454,0.9635339379310608,9.499380032443058
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,6,0.031746031746031744,0.9627660512924194,9.483176739216004
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,7,0.037037037037037035,0.962255597114563,9.714532309259383
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,8,0.042328042328042326,0.9619846343994141,9.858034159730046
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,9,0.047619047619047616,0.9610440135002136,9.92204809848033
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,10,0.05291005291005291,0.9609653353691101,10.01869305317
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,11,0.0582010582010582,0.9608778953552246,10.13165553622837
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,12,0.06349206349206349,0.9608439207077026,10.199993804877
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,13,0.06878306878306878,0.9597460627555847,10.262729223407526
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,14,0.07407407407407407,0.9592291116714478,10.358423101925975
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,15,0.07936507936507936,0.9588287472724915,10.38252637032217
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,16,0.08465608465608465,0.9583302140235901,10.072720055946158
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,17,0.08994708994708994,0.9575755596160889,10.097390679858533
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,18,0.09523809523809523,0.9567601680755615,10.180584590311616
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,19,0.10052910052910052,0.9566391110420227,10.072296957324378
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,20,0.10582010582010581,0.9565787315368652,9.959565466783058
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,21,0.1111111111111111,0.9565110206604004,10.014451363327055
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,22,0.1164021164021164,0.9564927816390991,10.024756098999493
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,23,0.12169312169312169,0.9564149379730225,10.047857510552266
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,24,0.12698412698412698,0.9563403725624084,10.070225900830538
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,25,0.13227513227513227,0.9561927318572998,10.08922797184097
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,26,0.13756613756613756,0.9561588168144226,10.1219305796727
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,27,0.14285714285714285,0.9559618830680847,10.270183679216858
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,28,0.14814814814814814,0.9559189677238464,10.328505051894291
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,29,0.15343915343915343,0.9558643102645874,10.385802888125058
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,30,0.15873015873015872,0.9557777047157288,10.384427586988544
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,31,0.164021164021164,0.955710768699646,10.404172120102194
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,32,0.1693121693121693,0.9556148052215576,10.417660708746396
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,33,0.1746031746031746,0.9552886486053467,10.285997785235347
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,34,0.17989417989417988,0.9552465677261353,10.319111580374024
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,35,0.18518518518518517,0.9549824595451355,10.362034420352746
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,36,0.19047619047619047,0.9547132253646851,10.374187231616872
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,37,0.19576719576719576,0.9544616341590881,10.392967176309623
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,38,0.20105820105820105,0.9544222950935364,10.401292097520622
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,39,0.20634920634920634,0.9542430639266968,10.426830990568464
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,40,0.21164021164021163,0.9540377259254456,10.454443411961435
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,41,0.21693121693121692,0.9535595178604126,10.448061609533736
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,42,0.2222222222222222,0.953529953956604,10.459606314857867
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,43,0.2275132275132275,0.9532654285430908,10.464807299014423
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,44,0.2328042328042328,0.9532230496406555,10.4552569947006
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,45,0.23809523809523808,0.9531241059303284,10.498929066407547
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,46,0.24338624338624337,0.9529253244400024,10.45107140383706
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,47,0.24867724867724866,0.952879011631012,10.46886364164095
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,48,0.25396825396825395,0.9528299570083618,10.412796738098868
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,49,0.25925925925925924,0.9526965022087097,10.417112101206937
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,50,0.26455026455026454,0.952574610710144,10.355763746481705
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,51,0.2698412698412698,0.9524019360542297,10.315636061232723
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,52,0.2751322751322751,0.9523574709892273,10.237675442754743
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,53,0.2804232804232804,0.9521499276161194,10.185692573953038
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,54,0.2857142857142857,0.9516333341598511,10.208128158616653
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,55,0.291005291005291,0.9515818953514099,10.220379099981757
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,56,0.2962962962962963,0.9513538479804993,10.207717697632281
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,57,0.30158730158730157,0.9511414170265198,10.229745897014634
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,58,0.30687830687830686,0.9506177306175232,10.237154585827087
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,59,0.31216931216931215,0.9505821466445923,10.355484123347853
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,60,0.31746031746031744,0.9504663348197937,10.376732802113274
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,61,0.32275132275132273,0.9503319263458252,10.383586896303258
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,62,0.328042328042328,0.9496578574180603,10.377658382200257
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,63,0.3333333333333333,0.9495934247970581,10.371013678189021
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,64,0.3386243386243386,0.9494197368621826,10.387319823671298
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,65,0.3439153439153439,0.9493401646614075,10.39606340244849
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,66,0.3492063492063492,0.9493095278739929,10.39799811794811
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,67,0.3544973544973545,0.9489471912384033,10.401477523226127
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,68,0.35978835978835977,0.9488657712936401,10.373208646006443
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,69,0.36507936507936506,0.9487406611442566,10.338952129246437
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,70,0.37037037037037035,0.9487210512161255,10.344596859764343
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,71,0.37566137566137564,0.9485324025154114,10.315441540781203
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,72,0.38095238095238093,0.9483804702758789,10.331142714380967
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,73,0.3862433862433862,0.9482380747795105,10.34001468200438
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,74,0.3915343915343915,0.9482200145721436,10.35612615964431
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,75,0.3968253968253968,0.9479461312294006,10.37721275625629
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,76,0.4021164021164021,0.9478248953819275,10.382432589010978
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,77,0.4074074074074074,0.9478238224983215,10.390134265122457
20260717_203749_controller_right,exp2_design_attribution,start_stop_6dof,trial_001,event_002,exp1_system_characterization/start_stop_6dof,189,78,0.4126984126984127,0.9476851224899292,10.418298364532133
