experiment_id,scenario_id,condition_id,variant_label,metric_name,trial_count,median,iqr,p95
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Arrival-Hold,visual_perception_hz,15,10.0008407106745,1.4816889295148385,13.247198246818192
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Arrival-Hold,render_hz,15,66.98839959277817,4.0959719061863495,70.00557101235306
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,reference_coverage,15,1.0,0.0,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,display_coverage,15,1.0,0.0,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,output_coverage,15,0.9366153846153846,0.3285387934681445,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,translation_error_mm_median,15,3.4616490023077633,15.763727760856463,49.8550623632476
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,translation_error_mm_iqr,15,6.948081427051381,24.847074223344578,47.53007330126669
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,translation_error_mm_p95,15,13.685441047200952,41.19742733641589,52.388486344470664
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,rotation_error_deg_median,15,3.7407147113982915,18.933905793952377,34.10275655664668
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,rotation_error_deg_iqr,15,2.2988299638804173,16.893688879444234,29.456305423971568
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,rotation_error_deg_p95,15,15.02840678664413,19.662948358418795,42.48004776256278
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,candidate_arrival_p50_ms,15,166.10745000070892,160.436350000964,181.80744999990566
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,candidate_arrival_p95_ms,15,235.96726000250783,43.57654249797611,309.04741950009327
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,candidate_processing_p50_ms,15,70.66014999896288,40.73389999754727,74.37256999984383
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,candidate_processing_p95_ms,15,87.65310000032184,6.752837498392822,93.16547450145704
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,observation_age_p50_ms,15,235.79149999568472,34.91937500075437,339.7623450011449
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,observation_age_p95_ms,15,403.10212000258616,636.3953400077662,1179.5908924993994
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,smoothing_delay_p50_ms,15,235.79149999568472,34.91937500075437,277.51440000138246
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,smoothing_delay_p95_ms,15,403.10212000258616,636.3953400077662,1036.028982500611
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,visual_perception_hz,15,10.0008407106745,1.4816889295148385,13.247198246818192
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,Capture-Hold,render_hz,15,66.98839959277817,4.0959719061863495,70.00557101235306
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,reference_coverage,15,1.0,0.0,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,display_coverage,15,1.0,0.0,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,output_coverage,15,0.9366153846153846,0.3285387934681445,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,translation_error_mm_median,15,2.525933031186227,5.364407175187287,21.866364217924346
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,translation_error_mm_iqr,15,3.3300828951583124,8.594476997416155,19.955028317964118
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,translation_error_mm_p95,15,5.855182152858374,17.69566462356274,30.407036888546195
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,rotation_error_deg_median,15,3.539939444815216,5.536260953023819,15.596849206047562
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,rotation_error_deg_iqr,15,1.47182693689152,3.9575743381031856,12.223709258931397
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,rotation_error_deg_p95,15,7.311044457388233,8.575891624030351,23.03175434089381
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,candidate_arrival_p50_ms,15,166.1373499991896,160.43962500043563,181.83520500133454
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,candidate_arrival_p95_ms,15,235.99670000112383,43.57074499985151,309.0769275027923
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,candidate_processing_p50_ms,15,70.66014999896288,40.73389999754727,74.37256999984383
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,candidate_processing_p95_ms,15,87.65310000032184,6.752837498392822,93.16547450145704
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,observation_age_p50_ms,15,235.7923999952618,34.91944999950647,339.763175000189
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,observation_age_p95_ms,15,403.1033000042953,636.3953775020491,1179.5919434963791
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,smoothing_delay_p50_ms,15,235.7923999952618,34.91944999950647,277.5152150003123
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,smoothing_delay_p95_ms,15,403.1033000042953,636.3953775020491,1036.0300709967848
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,visual_perception_hz,15,10.0008407106745,1.4816889295148385,13.247198246818192
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,One-Euro Anchor,render_hz,15,66.98839959277817,4.0959719061863495,70.00557101235306
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,reference_coverage,15,1.0,0.0,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,display_coverage,15,1.0,0.0,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,output_coverage,15,0.9347692307692308,0.34694136559776634,1.0
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,translation_error_mm_median,15,1.477207689518752,0.5888911464571474,2.6712564412418374
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,translation_error_mm_iqr,15,0.03363081871611695,0.07972567681403708,2.6239187235301094
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,translation_error_mm_p95,15,1.8216604043864941,0.8939669748086136,24.64740255158065
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,rotation_error_deg_median,15,3.5818258040348376,0.6731777947618953,4.952553643828077
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,rotation_error_deg_iqr,15,0.12836803812541975,0.3200798686319686,0.5002784348784806
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,rotation_error_deg_p95,15,4.690234281418694,1.133638224023759,12.742907106292105
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,candidate_arrival_p50_ms,15,165.99264999968,160.43032500056142,181.6945599992323
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,candidate_arrival_p95_ms,15,235.84616000152892,43.597332499848335,308.9311200004521
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,candidate_processing_p50_ms,15,70.66014999896288,40.73389999754727,74.37256999984383
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,candidate_processing_p95_ms,15,87.65310000032184,6.752837498392822,93.16547450145704
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,observation_age_p50_ms,15,235.78160000033677,47.13047499899403,379.80707500064426
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,observation_age_p95_ms,15,464.68875000100616,723.4139300006063,1273.6807334982216
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,smoothing_delay_p50_ms,8,860.6538750027539,179.45108402000187,959.7830075033926
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,smoothing_delay_p95_ms,8,909.6956250032235,49.89504374907483,997.6551489977282
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,visual_perception_hz,15,10.0008407106745,1.4816889295148385,13.247198246818192
exp1_system_characterization,occlusion_recovery,exp1_system_characterization/occlusion_recovery,EgoAnchor,render_hz,15,66.98839959277817,4.0959719061863495,70.00557101235306
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,reference_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,display_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,output_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,translation_error_mm_median,6,7.241464993230723,4.037135308495869,10.979959454891059
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,translation_error_mm_iqr,6,4.508284176298728,3.895604403606328,8.23433957447963
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,translation_error_mm_p95,6,39.17596652540698,10.06056703973124,44.11792359121444
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,rotation_error_deg_median,6,2.870943756804471,0.5292045089646775,3.378780125524518
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,rotation_error_deg_iqr,6,1.3891131657516722,3.612907816634923,6.612406351122978
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,rotation_error_deg_p95,6,9.894569953188894,13.7629646272406,27.762010177009046
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,candidate_arrival_p50_ms,6,166.8892500019865,0.12437500481610186,167.33502500392206
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,candidate_arrival_p95_ms,6,208.1495000005816,1.3403150003796327,214.01328500069212
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,candidate_processing_p50_ms,6,72.5297500025481,1.519950003363192,74.13697500154376
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,candidate_processing_p95_ms,6,83.91845500115305,2.3475475005805606,86.43080999925729
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,observation_age_p50_ms,6,42.72330000094371,0.6096250017435523,47.55387500154029
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,observation_age_p95_ms,6,96.79391250210756,1.0066587516120933,98.40569999978469
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,smoothing_delay_p50_ms,6,42.72330000094371,0.6096250017435523,47.55387500154029
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,smoothing_delay_p95_ms,6,96.79391250210756,1.0066587516120933,98.40569999978469
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,visual_perception_hz,6,9.907125702251625,0.04025596996770986,9.935387553595959
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Arrival-Hold,render_hz,6,67.13800195970396,2.602451216703585,68.6813274787079
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,reference_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,display_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,output_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,translation_error_mm_median,6,7.150519049722803,4.094499888984067,10.901549700582724
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,translation_error_mm_iqr,6,4.772998907946731,5.240516469532221,10.273011006071977
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,translation_error_mm_p95,6,48.53532515862768,12.937335500998273,61.629714396904085
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,rotation_error_deg_median,6,2.9604031286151233,0.5964930544300469,3.493427115895287
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,rotation_error_deg_iqr,6,1.4120842692997015,3.4567636334555316,6.5531629869798005
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,rotation_error_deg_p95,6,10.263562215148827,13.232241139862737,27.80942153684792
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,candidate_arrival_p50_ms,6,166.92225000224425,0.12067499847034924,167.36705000039365
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,candidate_arrival_p95_ms,6,208.18530000105966,1.3375450012972578,214.07405249883595
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,candidate_processing_p50_ms,6,72.5297500025481,1.519950003363192,74.13697500154376
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,candidate_processing_p95_ms,6,83.91845500115305,2.3475475005805606,86.43080999925729
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,observation_age_p50_ms,6,216.91082500001357,2.88896250185644,222.00734999751148
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,observation_age_p95_ms,6,277.6304249959139,1.0217924996140937,292.3653499981808
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,smoothing_delay_p50_ms,6,216.91082500001357,2.88896250185644,222.00734999751148
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,smoothing_delay_p95_ms,6,277.6304249959139,1.0217924996140937,292.3653499981808
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,visual_perception_hz,6,9.907125702251625,0.04025596996770986,9.935387553595959
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,Capture-Hold,render_hz,6,67.13800195970396,2.602451216703585,68.6813274787079
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,reference_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,display_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,output_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,translation_error_mm_median,6,7.349400723288801,3.934627522154008,11.302493810558914
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,translation_error_mm_iqr,6,5.854831378954286,10.581498427903831,17.664664132595785
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,translation_error_mm_p95,6,71.23064695493937,17.518506070409273,89.64512125584844
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,rotation_error_deg_median,6,3.0505210584025413,0.6887764803561272,3.5622192729725555
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,rotation_error_deg_iqr,6,1.686171139011877,5.123731593652549,9.87609808921695
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,rotation_error_deg_p95,6,14.691511227026876,19.231866195305013,36.76442890852136
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,candidate_arrival_p50_ms,6,166.95474999869475,0.12077499559381977,167.39482499906444
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,candidate_arrival_p95_ms,6,208.21609999984503,1.3376850010899943,214.14157000217529
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,candidate_processing_p50_ms,6,72.5297500025481,1.519950003363192,74.13697500154376
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,candidate_processing_p95_ms,6,83.91845500115305,2.3475475005805606,86.43080999925729
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,observation_age_p50_ms,6,216.91177499997139,2.889037502427527,222.0082249968982
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,observation_age_p95_ms,6,277.6312224994399,1.0215712490207807,292.3663324983861
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,smoothing_delay_p50_ms,6,216.91177499997139,2.889037502427527,222.0082249968982
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,smoothing_delay_p95_ms,6,277.6312224994399,1.0215712490207807,292.3663324983861
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,visual_perception_hz,6,9.907125702251625,0.04025596996770986,9.935387553595959
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,One-Euro Anchor,render_hz,6,67.13800195970396,2.602451216703585,68.6813274787079
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,reference_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,display_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,output_coverage,6,1.0,0.0,1.0
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,translation_error_mm_median,6,7.550490514222641,3.8428168206746403,10.36519517776171
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,translation_error_mm_iqr,6,3.9878590236417506,8.286060974504604,21.344491784519143
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,translation_error_mm_p95,6,63.35545437848041,18.957482717367533,85.29188853969163
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,rotation_error_deg_median,6,3.544886157326305,1.1028429013115635,4.933358986330361
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,rotation_error_deg_iqr,6,2.469221138005423,4.557505296333903,7.609961783738688
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,rotation_error_deg_p95,6,13.708877708064628,24.080541079971855,36.12744405021228
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,candidate_arrival_p50_ms,6,166.78780000438564,0.10667499736882746,167.24587500357302
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,candidate_arrival_p95_ms,6,208.06252999973367,1.3388750001467997,213.89877249876008
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,candidate_processing_p50_ms,6,72.5297500025481,1.519950003363192,74.13697500154376
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,candidate_processing_p95_ms,6,83.91845500115305,2.3475475005805606,86.43080999925729
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,observation_age_p50_ms,6,216.90017500259273,2.8899124981762725,221.99732500121172
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,observation_age_p95_ms,6,277.6212074970317,1.022136251685879,292.3569224980381
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,smoothing_delay_p50_ms,5,284.728080034256,1.4491081237792969,287.4546676874161
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,smoothing_delay_p95_ms,5,309.08992886543274,9.728588163852692,312.2921299934387
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,visual_perception_hz,6,9.907125702251625,0.04025596996770986,9.935387553595959
exp1_system_characterization,start_stop_6dof,exp1_system_characterization/start_stop_6dof,EgoAnchor,render_hz,6,67.13800195970396,2.602451216703585,68.6813274787079
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,reference_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,display_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,output_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,translation_error_mm_median,5,8.514007930469441,1.7618193471309578,11.462088404140651
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,translation_error_mm_iqr,5,7.015567396918731,3.7378669498664188,13.564118965397054
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,translation_error_mm_p95,5,16.70448425213164,11.230035509639233,32.43365608579644
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,rotation_error_deg_median,5,2.975547712121113,0.5223395915591809,3.2598987559981416
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,rotation_error_deg_iqr,5,1.1788281672651248,0.4016191751361502,2.1952498606363005
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,rotation_error_deg_p95,5,4.2477062384184885,1.4275666732864645,7.374851578984263
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,candidate_arrival_p50_ms,5,166.71949999727076,0.13279999257065356,167.42671999818413
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,candidate_arrival_p95_ms,5,207.96770000451943,8.701105001091548,220.22410399775254
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,candidate_processing_p50_ms,5,74.96040000021458,0.14305000193417072,75.18191999867558
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,candidate_processing_p95_ms,5,85.92879999950527,1.3777649974450554,89.40801200002433
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,observation_age_p50_ms,5,47.75399999925867,5.562449998251395,48.65120000031311
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,observation_age_p95_ms,5,98.30219999712425,0.770490005015759,98.99525199696654
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,smoothing_delay_p50_ms,5,47.75399999925867,5.562449998251395,48.65120000031311
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,smoothing_delay_p95_ms,5,98.30219999712425,0.770490005015759,98.99525199696654
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,visual_perception_hz,5,9.663731208708738,0.01659183672180653,9.712259862001114
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Arrival-Hold,render_hz,5,64.24865721545093,0.792750273103465,65.03914659021942
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,reference_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,display_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,output_coverage,5,1.0,0.0,1.0
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,translation_error_mm_median,5,4.364908219233289,0.8034584090045964,5.154429803544134
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,translation_error_mm_iqr,5,3.4226838816220546,0.8938547329592552,4.0361236703506425
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,translation_error_mm_p95,5,8.325443131242098,1.157733073436062,9.806266087455702
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,rotation_error_deg_median,5,2.7627688298573356,0.3827126737051634,3.2941266442078274
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,rotation_error_deg_iqr,5,0.9943451882504832,0.2076822152626272,1.9171249085646545
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,rotation_error_deg_p95,5,4.1715172943207985,0.169691486000894,6.0654315351393375
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,candidate_arrival_p50_ms,5,166.7511999985436,0.14699999883305281,167.46537999715656
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,candidate_arrival_p95_ms,5,207.99928000196815,8.69805499896762,220.25908799754689
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,candidate_processing_p50_ms,5,74.96040000021458,0.14305000193417072,75.18191999867558
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,candidate_processing_p95_ms,5,85.92879999950527,1.3777649974450554,89.40801200002433
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,observation_age_p50_ms,5,216.58600000228034,0.241449994064169,221.75174999792944
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,observation_age_p95_ms,5,277.69528000062564,0.4826350006624125,294.54662700212793
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,smoothing_delay_p50_ms,5,216.58600000228034,0.241449994064169,221.75174999792944
exp1_system_characterization,static_head_motion,exp1_system_characterization/static_head_motion,Capture-Hold,smoothing_delay_p95_ms,5,277.69528000062564,0.4826350006624125,294.54662700212793
